Year,pos,player,WOE,WAR
2008,QB, Seneca Wallace,-0.525025025025025,0.2871106400518164
2008,QB, Tyler Thigpen,0.3108108108108108,1.4838956603662483
2008,QB, Brian Griese,-0.1806806806806807,0.2705057999175645
2008,QB, Chad Henne,-0.5820820820820821,-0.31137019372313496
2008,QB, Matt Leinart,-0.44494494494494496,-0.1742330565859978
2008,QB, Dan Orlovsky,-0.6221221221221221,0.19001354295471928
2008,QB, Ryan Fitzpatrick,-0.44344344344344344,0.6394041099923452
2008,QB, Cleo Lemon,-0.5980980980980981,-0.32738620973915095
2008,QB, J.P. Losman,-0.5795795795795796,-0.038155802861685295
2008,QB, Matt Flynn,-1.152152152152152,-0.6107283754342577
2008,QB, David Carr,-0.7367367367367368,-0.3757875522581406
2008,QB, Gus Frerotte,-0.35185185185185186,0.6407584054642876
2008,QB, Kellen Clemens,-0.6121121121121121,-0.341400223753165
2008,QB, Kevin O'Connell,-0.34934934934934936,-0.16887475711005126
2008,QB, Trent Green,-0.30180180180180183,-0.031089913442854666
2008,QB, Todd Collins,-0.1996996996996997,-0.10946240358005065
2008,QB, Luke McCown,-0.6051051051051051,-0.3343932167461579
2008,QB, Josh McCown,-0.36936936936936937,-0.18889477713007127
2008,QB, Sage Rosenfels,-0.07507507507507508,0.4663487016428193
2008,QB, Rex Grossman,-0.35735735735735735,0.003591827121238844
2008,QB, Charlie Frye,-0.21021021021021022,-0.02973561797091212
2008,QB, Mark Brunell,-0.6271271271271271,-0.35641523876818
2008,QB, Patrick Ramsey,-0.17667667667667666,-0.08643938055702761
2008,QB, Jordan Palmer,-0.5470470470470471,-0.27633515868809994
2008,QB, Shaun Hill,0.1041041041041041,0.8260024730612965
2008,QB, Troy Smith,-0.8853853853853854,-0.4341989047871401
2008,QB, Brooks Bollinger,-0.11361361361361362,-0.02337631749396457
2008,QB, Brady Quinn,-0.2147147147147147,0.055997173644232456
2008,QB, Drew Stanton,-0.471971971971972,-0.20126008361302483
2008,QB, Andrew Walter,-0.27927927927927926,-0.09880468703998116
2008,QB, Daunte Culpepper,-0.1996996996996997,0.25148678089854554
2008,QB, Marques Tuiasosopo,-0.3953953953953954,-0.21492080315609732
2008,QB, Quinn Gray,-0.07457457457457457,0.015662721545074476
2008,QB, Brock Berlin,-0.1996996996996997,-0.10946240358005065
2008,QB, Drew Henson,-0.35835835835835833,-0.17788376611906023
2008,QB, Ken Dorsey,-0.6146146146146146,-0.25366543013601844
2008,QB, Bruce Gradkowski,-0.1856856856856857,-0.09544838956603664
2008,RB, Michael Turner,0.8733733733733734,1.9301654595772244
2008,RB, Willie Parker,-0.37537537537537535,0.3291526820938585
2008,RB, Reggie Bush,0.2872872872872873,0.9918153447565212
2008,RB, Marion Barber,0.5145145145145145,1.500853794971442
2008,RB, Frank Gore,0.7052052052052052,1.6210916799152093
2008,RB, Brian Westbrook,0.9984984984984985,1.9143849732085025
2008,RB, Matt Forte,1.1326326326326326,2.1894247188364835
2008,RB, Chris Johnson,0.7082082082082082,1.765000294412059
2008,RB, Adrian Peterson,-1.1896896896896898,0.8534416769710886
2008,RB, Thomas Jones,1.0725725725725725,2.1293646587764234
2008,RB, Sammy Morris,-0.1961961961961962,0.6492374727668845
2008,RB, Marshawn Lynch,0.4189189189189189,1.4757110051227698
2008,RB, Jerious Norwood,-0.8203203203203203,0.23647176588353058
2008,RB, Kevin Smith,0.07657657657657657,1.1333686627804274
2008,RB, Earnest Graham,-0.07207207207207207,0.6324559853971617
2008,RB, Michael Pittman,-0.33133133133133136,0.23229111464405577
2008,RB, Brandon Jacobs,0.6841841841841841,1.6000706588941882
2008,RB, LaDainian Tomlinson,0.5540540540540541,1.6108461402579048
2008,RB, Felix Jones,-0.3843843843843844,0.03833245009715597
2008,RB, Le'Ron McClain,-0.24974974974974976,0.8070423364541012
2008,RB, Justin Fargas,-0.6181181181181181,0.29776835659188594
2008,RB, Tim Hightower,-0.6371371371371372,0.41965494906671374
2008,RB, Edgerrin James,-0.934934934934935,-0.08950126597185426
2008,RB, LenDale White,-0.2677677677677678,0.7890243184360831
2008,RB, Ray Rice,-0.8163163163163163,0.09957015839368777
2008,RB, Selvin Young,-0.7247247247247247,-0.16110227874933758
2008,RB, DeAngelo Williams,1.3258258258258258,2.3826179120296764
2008,RB, Ryan Grant,-0.35485485485485485,0.701937231348996
2008,RB, Larry Johnson,-0.08358358358358359,0.6913972796325738
2008,RB, Steven Jackson,0.47397397397397395,1.2489548371901313
2008,RB, Greg Jones,-1.5425425425425425,-0.6971088735794618
2008,RB, Clinton Portis,0.6441441441441441,1.700936230347995
2008,RB, Jamal Lewis,-0.4289289289289289,0.627863157274922
2008,RB, Pierre Thomas,0.010510510510510511,1.0673025967143615
2008,RB, Julius Jones,-1.0640640640640642,-0.07772478360713664
2008,RB, Warrick Dunn,-0.22322322322322322,0.7631160572337043
2008,RB, Tony Hunt,-0.7047047047047047,-0.28198787022316435
2008,RB, Maurice Jones-Drew,0.8803803803803804,1.9371724665842311
2008,RB, Derrick Ward,-0.24274274274274274,0.8140493434611081
2008,RB, Ronnie Brown,0.10760760760760761,1.1643996938114585
2008,RB, Korey Hall,-1.3893893893893894,-0.6848613319201555
2008,RB, Jason McKie,-1.364864864864865,-0.5898840016487076
2008,RB, Steve Slaton,0.8193193193193193,1.8761114055231702
2008,RB, Darren McFadden,-0.33233233233233234,0.5131013366307484
2008,RB, Andre Hall,-1.019019019019019,-0.4553965730436318
2008,RB, Ricky Williams,-0.5970970970970971,0.45969498910675377
2008,RB, Mike Tolbert,-1.6066066066066067,-0.761172937643526
2008,RB, Chester Taylor,-0.5990990990990991,0.4576929871047518
2008,RB, Justin Griffith,-0.8783783783783784,-0.38520873814991463
2008,RB, Jonathan Stewart,-0.581081081081081,0.47571100512276987
2008,RB, Joseph Addai,-0.2047047047047047,0.5702761585114526
2008,RB, Dominic Rhodes,-0.24074074074074073,0.8160513454631102
2008,RB, Ahman Green,-0.5285285285285285,0.035093917446858636
2008,RB, Laurence Maroney,-0.35585585585585583,-0.14449743861508565
2008,RB, Chris Perry,-1.2567567567567568,-0.34087028204675274
2008,RB, Brandon Jackson,-1.1606606606606606,-0.2447741859506566
2008,RB, Kevin Jones,-1.4674674674674675,-0.7629394099982336
2008,RB, Jamaal Charles,-1.3268268268268268,-0.27003474062297594
2008,RB, Leon Washington,-0.6341341341341341,0.4226579520697168
2008,RB, Leonard Weaver,-1.3768768768768769,-0.4609904021668728
2008,RB, B.J. Askew,-1.2037037037037037,-0.5696284519813932
2008,RB, Tashard Choice,-1.334834834834835,-0.278042748630984
2008,RB, Fred Taylor,-1.0105105105105106,-0.09462403580050649
2008,RB, Fred Jackson,-0.8863863863863863,0.17040569981746456
2008,RB, Maurice Morris,-0.8328328328328328,0.012600836130247872
2008,RB, DeShaun Foster,-1.7277277277277276,-0.7413884472708001
2008,RB, Rashard Mendenhall,-0.5665665665665666,-0.284755343578873
2008,RB, Kenny Watson,-1.5355355355355356,-0.8310074780663017
2008,RB, Peyton Hillis,-0.6416416416416416,0.20379202732143908
2008,RB, Lorenzo Neal,-2.2767767767767766,-1.2199846905729257
2008,RB, Ladell Betts,-1.1481481481481481,-0.30271447918506744
2008,RB, Mike Cox,-2.3028028028028027,-1.2460107165989518
2008,RB, Carey Davis,-1.9844844844844844,-1.0685980097744805
2008,RB, Patrick Cobbs,-1.508008008008008,-0.45121592180415715
2008,RB, Rudi Johnson,-1.6796796796796796,-0.693340399222752
2008,RB, Thomas Tapeh,-0.32432432432432434,-0.18341871283047756
2008,RB, Vonta Leach,-2.0745745745745747,-1.0177824883707238
2008,RB, Lorenzo Booker,-1.3963963963963963,-0.6918683389271625
2008,RB, Tim Castille,-2.0675675675675675,-1.1516810928575634
2008,RB, Madison Hedgecock,-2.17967967967968,-1.122887593475829
2008,RB, Nick Goings,-2.381881881881882,-1.3250897956780312
2008,RB, Ovie Mughelli,-2.264764764764765,-1.207972678560914
2008,RB, Ahmard Hall,-2.0535535535535536,-0.9967614673497027
2008,RB, Mike Hart,-0.7792792792792793,-0.4270152505446624
2008,RB, LaMont Jordan,-0.536036036036036,-0.04286639580757223
2008,RB, Correll Buckhalter,-0.8903903903903904,0.0254960843196137
2008,RB, Jason Wright,-1.7792792792792793,-0.7224871930754284
2008,RB, Heath Evans,-2.376876876876877,-1.3200847906730262
2008,RB, Brad Hoover,-2.194694694694695,-1.137902608490844
2008,RB, Darren Sproles,-1.1656656656656657,-0.10887357946181475
2008,RB, Charles Ali,-2.2422422422422423,-1.2559029617853148
2008,RB, Deon Anderson,-1.9684684684684686,-1.0525819937584644
2008,RB, Darian Barnes,-1.3998998998999,-0.7658246481775894
2008,RB, Jackie Battle,-1.2072072072072073,-0.6435847612318202
2008,RB, Ahmad Bradshaw,-1.5265265265265264,-0.5401872460695989
2008,RB, Michael Bush,-1.33983983983984,-0.42395336512983584
2008,RB, Rock Cartwright,-2.41991991991992,-1.363127833716069
2008,RB, DeDe Dorsey,-0.5485485485485485,-0.26673732556085494
2008,RB, T.J. Duckett,-1.6231231231231231,-0.5663310369192722
2008,RB, Jerome Felton,-1.6711711711711712,-0.8961903079550139
2008,RB, Jerome Harrison,-1.4154154154154155,-0.42907613495848795
2008,RB, Jacob Hester,-1.9544544544544544,-0.8976623682506035
2008,RB, Mike Karney,-1.504004004004004,-0.7290231407878466
2008,RB, Dan Kreider,-1.7382382382382382,-0.9632573750220809
2008,RB, John Kuhn,-2.250750750750751,-1.1939586645469
2008,RB, Spencer Larsen,-1.91991991991992,-1.0744862509568391
2008,RB, Luke Lawton,-2.345845845845846,-1.289053759641995
2008,RB, Travis Minor,-1.7167167167167168,-0.8712830477536361
2008,RB, Mewelde Moore,-0.488988988988989,0.5678030972148619
2008,RB, Montell Owens,-2.2717717717717716,-1.2149796855679207
2008,RB, Antonio Pittman,-1.0685685685685686,-0.2935877053524113
2008,RB, Tony Richardson,-2.240740740740741,-1.18394865453689
2008,RB, Michael Robinson,-2.0335335335335336,-0.9767414473296827
2008,RB, Dantrell Savage,-1.1511511511511512,-0.587528705175764
2008,RB, Mike Sellers,-1.9964964964964964,-0.9397044102926455
2008,RB, Terrelle Smith,-2.17017017017017,-1.1838308897132426
2008,RB, Jason Snelling,-2.1436436436436437,-1.0868515574397928
2008,RB, Byron Storer,-0.933933933933934,-0.5112170994523937
2008,RB, Naufahu Tahi,-2.2027027027027026,-1.1459106164988517
2008,RB, Chris Taylor,-0.44494494494494496,-0.2335865277041748
2008,RB, Marcus Thomas,-0.477977977977978,-0.26661956073720783
2008,RB, Lawrence Vickers,-1.488988988988989,-0.7140081257728316
2008,RB, D.J. Ware,-0.7972972972972973,-0.44503326856268033
2008,RB, Garrett Wolfe,-1.9574574574574575,-1.0415709827474533
2008,RB, Kevin Faulk,-0.1041041041041041,0.8822351763528234
2008,RB, Kregg Lumpkin,-0.26326326326326327,-0.12235765176941649
2008,RB, Kolby Smith,-0.7582582582582582,-0.26508861802979444
2008,RB, Owen Schmitt,-2.1381381381381384,-1.1517988576812108
2008,RB, Deuce McAllister,-0.6816816816816816,0.16375198728139906
2008,RB, Casey Cramer,-1.3818818818818819,-0.7478066301595714
2008,RB, Reuben Droughns,-1.817817817817818,-0.9723841488547372
2008,RB, Justin Forsett,-2.1036036036036037,-1.1877171288935995
2008,RB, Willis McGahee,-0.45795795795795796,0.4579285167520461
2008,RB, Quinton Ganther,-1.7377377377377377,-0.892304068774657
2008,RB, Maurice Hicks,-1.5965965965965967,-0.8920685391273628
2008,RB, Reagan Maui'a,-0.3123123123123123,-0.17140670081846554
2008,RB, Olaniyi Sobomehin,-0.15865865865865866,-0.08820585291173527
2008,RB, Brian Leonard,-0.32232232232232233,-0.18141671082847555
2008,RB, Michael Bennett,-0.7722722722722722,-0.4200082435376553
2008,RB, Chauncey Washington,-0.8113113113113113,-0.45904728257669436
2008,RB, J.J. Arrington,-0.6316316316316316,0.07289642583760225
2008,RB, Cedric Benson,-0.5370370370370371,0.23794382617912024
2008,RB, Gary Russell,-1.549049049049049,-0.7740681858328916
2008,RB, Aaron Stecker,-0.7027027027027027,-0.2799858682211624
2008,RB, Najeh Davenport,-0.8393393393393394,-0.4870753106047224
2008,RB, Cecil Sapp,-1.7832832832832832,-1.008302420067126
2008,RB, BenJarvus Green-Ellis,-0.6281281281281281,0.005947123594182369
2008,RB, DeShawn Wynn,-0.5965965965965966,-0.314785373608903
2008,RB, Jesse Chatman,-0.45595595595595595,-0.24459753871518577
2008,RB, Jameel Cook,-1.3208208208208208,-0.6867455690985103
2008,RB, Shaun Alexander,-0.6276276276276276,-0.345816404639934
2008,RB, Chad Simpson,-1.4114114114114114,-0.7068833539421775
2008,RB, Kenneth Darby,-0.9104104104104104,-0.2763351586880999
2008,RB, Clifton Dawson,-0.3563563563563564,-0.2154507448625096
2008,RB, Corey McIntyre,-1.6156156156156156,-0.9110875581463818
2008,RB, Moran Norris,-1.5795795795795795,-0.8750515221103456
2008,RB, Lousaka Polite,-1.4064064064064064,-0.7018783489371725
2008,RB, Clifton Smith,-1.1561561561561562,-0.5925337101807691
2008,RB, Ryan Moats,-1.0655655655655656,-0.5723959253371018
2008,RB, David Kirtman,-0.17467467467467468,-0.10422186892775129
2008,RB, Ryan Torain,-0.1111111111111111,0.029794500382735678
2008,RB, Jason Davis,-0.7522522522522522,-0.3999882235176353
2008,RB, Samkon Gado,-0.2922922922922923,-0.15138668079844553
2008,RB, P.J. Pope,-0.507007007007007,-0.15474297827239003
2008,RB, Tatum Bell,-0.6936936936936937,-0.27097685921215336
2008,RB, Aveion Cason,-0.8518518518518519,-0.4291350173703115
2008,RB, Cadillac Williams,-0.4069069069069069,-0.054642878172289966
2008,RB, Mike Bell,-0.33683683683683685,-0.12547841959606668
2008,RB, Darius Reynaud,-0.48098098098098097,-0.26962256374021076
2008,RB, Kyle Eckel,-0.5185185185185185,-0.23670729553082492
2008,RB, James Johnson,-0.3858858858858859,-0.17452746864511573
2008,RB, Allen Patrick,-0.15565565565565564,-0.08520284990873225
2008,RB, Xavier Omon,-0.15165165165165165,-0.08119884590472826
2008,WR, Eddie Royal,0.14714714714714713,0.8853559441794736
2008,WR, Hines Ward,0.1906906906906907,0.9816286875110405
2008,WR, Randy Moss,0.464964964964965,1.2559029617853148
2008,WR, Reggie Wayne,0.25075075075075076,1.0416887475711005
2008,WR, Plaxico Burress,-0.3433433433433433,0.18394865453688986
2008,WR, Hank Baskett,-1.007007007007007,-0.2687982099746805
2008,WR, Terrell Owens,0.3308308308308308,1.1217688276511806
2008,WR, Andre Johnson,0.8643643643643644,1.6553023611847142
2008,WR, Jerricho Cotchery,-0.3768768768768769,0.41406111994347294
2008,WR, Devery Henderson,-0.6201201201201201,0.17081787670022974
2008,WR, Nate Burleson,0.06456456456456457,0.11729376435258788
2008,WR, Calvin Johnson,0.7032032032032032,1.494141200023553
2008,WR, Mark Clayton,-0.7622622622622622,0.028675734558087584
2008,WR, DeSean Jackson,-0.26076076076076077,0.5301772360595891
2008,WR, Ike Hilliard,-1.0605605605605606,-0.26962256374021076
2008,WR, Dwayne Bowe,0.05755755755755756,0.8484955543779074
2008,WR, Greg Lewis,-1.612112112112112,-0.8211741152917622
2008,WR, Michael Jenkins,-0.6911911911911912,0.09974680562915861
2008,WR, Anquan Boldin,1.1481481481481481,1.780898545604428
2008,WR, Lee Evans,-0.17067067067067068,0.6202673261496792
2008,WR, Vincent Jackson,0.1866866866866867,0.9776246835070366
2008,WR, Santana Moss,0.13863863863863865,0.9295766354589885
2008,WR, Roy Williams,-1.1641641641641642,-0.4259553671318378
2008,WR, Marvin Harrison,-0.5065065065065065,0.23170229052581992
2008,WR, Greg Jennings,0.57007007007007,1.3610080668904199
2008,WR, Kevin Walter,0.00850850850850851,0.7994465053288583
2008,WR, Darrell Jackson,-1.1426426426426426,-0.562621444974386
2008,WR, Patrick Crayton,-0.8093093093093093,-0.018371312488959513
2008,WR, Ashley Lelie,-1.352852852852853,-0.6673732556085499
2008,WR, Matt Jones,-0.2552552552552553,0.37749514220102454
2008,WR, Chris Chambers,-0.7542542542542543,-0.06877465700995122
2008,WR, Antwaan Randle El,-0.7062062062062062,0.0847317906141436
2008,WR, Chansi Stuckey,-1.2342342342342343,-0.49602543720190784
2008,WR, Larry Fitzgerald,0.9154154154154154,1.706353412235765
2008,WR, David Patten,-0.34284284284284283,-0.07919684390272624
2008,WR, Sidney Rice,-1.177177177177177,-0.5444267797208973
2008,WR, Ronald Curry,-1.3508508508508508,-0.6653712536065477
2008,WR, Joey Galloway,-0.8548548548548549,-0.43302125655066837
2008,WR, Muhsin Muhammad,-0.33783783783783783,0.453100158982512
2008,WR, Wes Welker,0.4199199199199199,1.2108579167402698
2008,WR, Devard Darling,-1.6991991991991993,-0.9082612023788494
2008,WR, Anthony Gonzalez,-0.6431431431431431,0.14779485367720668
2008,WR, D.J. Hackett,-0.913913913913914,-0.4920803156097274
2008,WR, Steve Breaston,-0.3278278278278278,0.463110168992522
2008,WR, Derrick Mason,0.0035035035035035035,0.7944415003238533
2008,WR, Roddy White,0.6321321321321322,1.423070128952482
2008,WR, Bryant Johnson,-0.9944944944944945,-0.20355649767414463
2008,WR, Jason Avant,-1.2622622622622623,-0.5240534652299359
2008,WR, T.J. Houshmandzadeh,-0.03453453453453453,0.7564034622858153
2008,WR, Antonio Bryant,0.49099099099099097,1.281928987811341
2008,WR, Donald Driver,-0.25575575575575576,0.5351822410645941
2008,WR, Bernard Berrian,-0.25175175175175174,0.539186245068598
2008,WR, Greg Camarillo,-0.2197197197197197,0.36030147794853684
2008,WR, Josh Reed,-0.6116116116116116,0.021138785844668218
2008,WR, Shaun McDonald,-1.024024024024024,-0.3912736265677441
2008,WR, Dwayne Jarrett,-1.1516516516516517,-0.6770888535594419
2008,WR, Marques Colston,-0.06106106106106106,0.4662309368191721
2008,WR, Chaz Schilens,-1.8223223223223224,-1.0313843255019726
2008,WR, Brandon Lloyd,-0.8318318318318318,-0.30453983395159867
2008,WR, Justin Gage,-0.1931931931931932,0.43955720426308664
2008,WR, Logan Payne,-0.18618618618618618,-0.08072778661013955
2008,WR, Brandon Stokley,-0.8768768768768769,-0.13866807984455043
2008,WR, Isaiah Stanback,-1.2402402402402402,-0.8184066419360536
2008,WR, Ted Ginn Jr.,-0.492992992992993,0.29794500382735684
2008,WR, Santonio Holmes,-0.29429429429429427,0.4439145027380322
2008,WR, Dennis Northcutt,-0.7922922922922923,-0.10681269504798918
2008,WR, Courtney Taylor,-1.1166166166166167,-0.6420538185244069
2008,WR, Sinorice Moss,-0.9254254254254254,-0.4508626273332155
2008,WR, Chad Johnson,-0.5900900900900901,0.09538950715421302
2008,WR, Lance Moore,0.0045045045045045045,0.7954425013248543
2008,WR, Reggie Williams,-1.3708708708708708,-0.579932874050521
2008,WR, Dane Looker,-1.058058058058058,-0.42530766060177827
2008,WR, Steve Smith,-0.29429429429429427,1.1821232997703586
2008,WR, Braylon Edwards,-0.43493493493493496,0.35600306188541486
2008,WR, Mike Furrey,-0.8933933933933934,-0.41883059530118355
2008,WR, Dante' Hall,-0.93993993993994,-0.5181063416357534
2008,WR, Steve Sanders,-0.7122122122122122,-0.4485662132720956
2008,WR, Amani Toomer,-0.8583583583583584,-0.06742036153800857
2008,WR, Arnaz Battle,-0.8463463463463463,-0.37178354825413645
2008,WR, Roscoe Parrish,-1.402902902902903,-0.7174233056585999
2008,WR, Troy Williamson,-0.8593593593593594,-0.49025496084319614
2008,WR, Rashied Davis,-1.1956956956956957,-0.40475769887534585
2008,WR, Jeff Webb,-0.585085085085085,-0.32143908614496847
